#,Product URL,Main Category,Sub-Category,Product Name,Model,Description,Efficiency,Features,Size,Lighting,Market,Additional Model Identification,ENERGY STAR Unique ID,UPC Codes,Additional Model Names and/or Numbers,PDF File URL
2926,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538519,Heating & Cooling,Boilers,Ruud - CRUHBH-L99*,,"Fuel Type: Natural Gas,Propane Gas
Can Integrate Hot Water Heating: Yes",Efficiency (AFUE): 96,ENERGY STAR Certified: Yes,,,"Date Available On Market: 07/05/2023 Markets: United States, Canada",ENERGY STAR Unique ID: 2538519,2538519,,,https://www.energystar.gov/productfinder/product/certified-boilers/details/2538519/export/pdf/download
3929,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2385541,Lighting & Fans,Ceiling Fans,AERATRON - Ceiling Fan : AE+2WI60L***,,"Product Type: Standard Fan with Light Kit Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 60","Ceiling Fan Efficiency (CFM/W): 483.0
Fan Power Consumption-Low Speed (W): 2.9
Fan Power Consumption-High Speed (W): 16.2
Fan Power Consumption-Standby (W): 0.5
Power Factor of Light Kit: 0.94
Total Lighting Input Power (Watts): 13.0","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
ENERGY STAR Lamp Partner: Shenzhen MTC Lighting Co., Ltd.
Total Light Output (lumens): 900
Light Color Appearance (CCT): 3000K
Light Kit Dimmability: Yes
Light Color Quality (CRI): 92
Light Source Rated Life (Hours): 54,000","Date Certified: 10/08/2021 Markets: United States, Canada","ENERGY STAR Unique ID: 2385541
UPC Codes: 850021862138, 850021862145, 850021862152, 850021862169, 850021862176, 850021862183
Additional Model Names and/or Numbers: ,,Each * to represent a letter or blank.",2385541,"850021862138, 850021862145, 850021862152, 850021862169, 850021862176, 850021862183",",,Each * to represent a letter or blank.",https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2385541/export/pdf/download
3930,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2386169,Lighting & Fans,Ceiling Fans,AERATRON - Ceiling Fan : AE+2WI60***,,"Product Type: Standard Fan Only Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 60","Ceiling Fan Efficiency (CFM/W): 483.0
Fan Power Consumption-Low Speed (W): 2.9
Fan Power Consumption-High Speed (W): 16.2
Fan Power Consumption-Standby (W): 0.5","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
Light Kit Dimmability: Yes","Date Certified: 10/15/2021 Markets: United States, Canada","ENERGY STAR Unique ID: 2386169
UPC Codes: 850021862138, 850021862145, 850021862152, 850021862169, 850021862176, 850021862183
Additional Model Names and/or Numbers: ,,Each * to represent a letter or blank.",2386169,"850021862138, 850021862145, 850021862152, 850021862169, 850021862176, 850021862183",",,Each * to represent a letter or blank.",https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2386169/export/pdf/download
3931,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2386831,Lighting & Fans,Ceiling Fans,Fanimation - WRAP CUSTOM : MAD8531******,,"Product Type: Standard Fan with Light Kit Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 84","Ceiling Fan Efficiency (CFM/W): 420.0
Fan Power Consumption-Low Speed (W): 3.3
Fan Power Consumption-High Speed (W): 36.4
Fan Power Consumption-Standby (W): 0.9
Power Factor of Light Kit: 0.89
Total Lighting Input Power (Watts): 18.0","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
ENERGY STAR Lamp Partner: Bridgelux Inc.
Total Light Output (lumens): 1481
Light Color Appearance (CCT): 4000/4100K,3000K,5000K
Light Kit Dimmability: Yes
Light Color Quality (CRI): 93
Light Source Rated Life (Hours): 56,000",Date Certified: 10/18/2021 Markets: United States,"ENERGY STAR Unique ID: 2386831
UPC Codes: 840506082816, 840506082823, 840506082830, 840506082847, 840506082854
Additional Model Names and/or Numbers: ,,Each * to represent a letter or blank. Note: 84-inch",2386831,"840506082816, 840506082823, 840506082830, 840506082847, 840506082854",",,Each * to represent a letter or blank. Note: 84-inch",https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2386831/export/pdf/download
3932,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2400976,Lighting & Fans,Ceiling Fans,Delta - VCA728LED-HEBK,,"Product Type: Standard Fan with Light Kit Indoor/Outdoor: Outdoor Ceiling Fan
Blade Span (Diameter) (in.): 72","Ceiling Fan Efficiency (CFM/W): 409.2
Fan Power Consumption-Low Speed (W): 2.7
Fan Power Consumption-High Speed (W): 25.4
Fan Power Consumption-Standby (W): 0.6
Power Factor of Light Kit: 0.92
Total Lighting Input Power (Watts): 20.2","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3 years
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
ENERGY STAR Lamp Partner: Halsey Enterprise Co., Ltd
Total Light Output (lumens): 2000
Light Color Appearance (CCT): 3000K
Light Kit Dimmability: Yes
Light Color Quality (CRI): 93
Light Source Rated Life (Hours): 54,000",Date Certified: 08/31/2022 Markets: United States,"ENERGY STAR Unique ID: 2400976
UPC Codes: 885917004286, 885917004293
Additional Model Names and/or Numbers: ,VCA728LED-HEWH,",2400976,"885917004286, 885917004293",",VCA728LED-HEWH,",https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2400976/export/pdf/download
3933,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2364959,Lighting & Fans,Ceiling Fans,"Home Decorators Collection - 68"" Altura DC : 68-ATRDC",,"Product Type: Standard Fan Only Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 68","Ceiling Fan Efficiency (CFM/W): 407.0
Fan Power Consumption-Low Speed (W): 2.4
Fan Power Consumption-High Speed (W): 37.1
Fan Power Consumption-Standby (W): 0.4","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
Light Kit Dimmability: Yes","Date Certified: 10/23/2020 Markets: United States, Canada",ENERGY STAR Unique ID: 2364959,2364959,,,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2364959/export/pdf/download
3934,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368780,Lighting & Fans,Ceiling Fans,"Home Decorators Collection - 68"" Altura DC : 99981",,"Product Type: Standard Fan Only Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 68","Ceiling Fan Efficiency (CFM/W): 407.0
Fan Power Consumption-Low Speed (W): 2.4
Fan Power Consumption-High Speed (W): 37.1
Fan Power Consumption-Standby (W): 0.4","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
Light Kit Dimmability: Yes","Date Certified: 10/23/2020 Markets: United States, Canada","ENERGY STAR Unique ID: 2368780
UPC Codes: 82392999810",2368780,82392999810,,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368780/export/pdf/download
3935,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368781,Lighting & Fans,Ceiling Fans,"Home Decorators Collection - 68"" Altura DC : 99983",,"Product Type: Standard Fan Only Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 68","Ceiling Fan Efficiency (CFM/W): 407.0
Fan Power Consumption-Low Speed (W): 2.4
Fan Power Consumption-High Speed (W): 37.1
Fan Power Consumption-Standby (W): 0.4","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
Light Kit Dimmability: Yes","Date Certified: 10/23/2020 Markets: United States, Canada","ENERGY STAR Unique ID: 2368781
UPC Codes: 82392999834",2368781,82392999834,,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368781/export/pdf/download
3936,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368917,Lighting & Fans,Ceiling Fans,"Home Decorators Collection - 68"" Altura DC : 99982",,"Product Type: Standard Fan Only Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 68","Ceiling Fan Efficiency (CFM/W): 407.0
Fan Power Consumption-Low Speed (W): 2.4
Fan Power Consumption-High Speed (W): 37.1
Fan Power Consumption-Standby (W): 0.4","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
Light Kit Dimmability: Yes","Date Certified: 10/23/2020 Markets: United States, Canada","ENERGY STAR Unique ID: 2368917
UPC Codes: 82392999827",2368917,82392999827,,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368917/export/pdf/download
3937,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368689,Lighting & Fans,Ceiling Fans,Fanimation - ODYN 84 : FPD8159*,,"Product Type: Standard Fan with Light Kit Indoor/Outdoor: Outdoor Ceiling Fan
Blade Span (Diameter) (in.): 84","Ceiling Fan Efficiency (CFM/W): 399.0
Fan Power Consumption-Low Speed (W): 4.4
Fan Power Consumption-High Speed (W): 35.2
Fan Power Consumption-Standby (W): 1.7
Power Factor of Light Kit: 0.95
Total Lighting Input Power (Watts): 18.0","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
ENERGY STAR Lamp Partner: Paragon Semiconductor Lighting Technology Co., Ltd.
Total Light Output (lumens): 1200
Light Color Appearance (CCT): 3000K
Light Kit Dimmability: Yes
Light Color Quality (CRI): 94
Light Source Rated Life (Hours): 36,000",Date Certified: 10/18/2020 Markets: United States,"ENERGY STAR Unique ID: 2368689
Additional Model Names and/or Numbers: ,,FPD8159* (* stands for 10 variables, each variable may be A through Z, 0 through 9 or blank, that could be numbers for color difference.)",2368689,,",,FPD8159* (* stands for 10 variables, each variable may be A through Z, 0 through 9 or blank, that could be numbers for color difference.)",https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2368689/export/pdf/download
3938,https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2386232,Lighting & Fans,Ceiling Fans,AERATRON - Ceiling Fan : AE+3WI60L***,,"Product Type: Standard Fan with Light Kit Indoor/Outdoor: Indoor Ceiling Fan
Blade Span (Diameter) (in.): 60","Ceiling Fan Efficiency (CFM/W): 392.0
Fan Power Consumption-Low Speed (W): 3.0
Fan Power Consumption-High Speed (W): 22.2
Fan Power Consumption-Standby (W): 0.5
Power Factor of Light Kit: 0.94
Total Lighting Input Power (Watts): 13.0","Connected Functionality: No
Ceiling Fan Features: None
Ceiling Fan Components Warranty (Years): 3
ENERGY STAR Certified: Yes
Most Efficient  
:",,"Shipped with ENERGY STAR Lamp(s): No
ENERGY STAR Lamp Partner: Shenzhen MTC Lighting Co., Ltd.
Total Light Output (lumens): 900
Light Color Appearance (CCT): 3000K
Light Kit Dimmability: Yes
Light Color Quality (CRI): 92
Light Source Rated Life (Hours): 54,000","Date Certified: 10/05/2021 Markets: United States, Canada","ENERGY STAR Unique ID: 2386232
UPC Codes: 850021862312, 850021862329, 850021862336, 850021862343, 850021862350, 850021862367
Additional Model Names and/or Numbers: ,,Each * to represent a letter or blank.",2386232,"850021862312, 850021862329, 850021862336, 850021862343, 850021862350, 850021862367",",,Each * to represent a letter or blank.",https://www.energystar.gov/productfinder/product/certified-ceiling-fans/details/2386232/export/pdf/download
4315,https://www.energystar.gov/productfinder/product/certified-computers/details/2407796,Office Equipment,Computers,Acer - N22Q18 : CV872,,"Type: Notebook
Category 1: Processor Brand: Intel
Category 1: Processor Name: Core i3
Category 1: Base Processor Speed Per Core (GHz): 1.2
Category 1: Physical CPU Cores (count): 6
Category 1: System Memory (GB): 8
Category 1: Default Low-power Mode: ALPM
Category 1: Operating System Name: ChromeOS
Sleep Mode Default Time Upon Shipment (min.): 9
Display Sleep Mode Default Time Upon Shipment (min.): 8","Category 1: Long Idle Power Used for Sleep Mode: Yes
Category 1: Off Mode (watts): 0.1
Category 1: Sleep Mode (watts): 0.1
Category 1: Long Idle (watts): 0.1
Category 1: Short Idle (watts): 0.1
Category 1: Base TEC Allowance (kWh): 8
Category 1: Functional Adder Allowances (kWh): 10.7
Category 1: TEC of Model (kWh): 1.3
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 1","Ethernet Capability: No
Touch Screen: No
ENERGY STAR Certified: Yes",,,"Date Available On Market: 01/19/2023
Date Certified: 02/02/2023 Markets: United States, Switzerland, Taiwan, Japan, Canada","ENERGY STAR Unique ID: 2407796
UPC Codes: 195133154178, 195133156981, 195133156998, 195133172196, 195133219808, 195133241427
Additional Model Names and/or Numbers: N22Q18,CV872T,",2407796,"195133154178, 195133156981, 195133156998, 195133172196, 195133219808, 195133241427","N22Q18,CV872T,",https://www.energystar.gov/productfinder/product/certified-computers/details/2407796/export/pdf/download
4316,https://www.energystar.gov/productfinder/product/certified-computers/details/2396871,Office Equipment,Computers,Lenovo - Yoga Slim 7 Pro 14ARH7,,"Type: Notebook
Category 2: Processor Brand: AMD
Category 2: Processor Name: Ryzen 9 6900HS
Category 2: Base Processor Speed Per Core (GHz): 3.3
Category 2: Physical CPU Cores (count): 8
Category 2: System Memory (GB): 16.0
Category 2: Operating System Name: Windows 11 Pro
Sleep Mode Default Time Upon Shipment (min.): 10
Display Sleep Mode Default Time Upon Shipment (min.): 10
WOL (Wake on LAN) From Sleep: Shipped Enabled Under All Conditions
Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?: No","Category 2: Long Idle Power Used for Sleep Mode: No
Category 2: Off Mode (watts): 0.3
Category 2: Sleep Mode (watts): 0.4
Category 2: Long Idle (watts): 1.4
Category 2: Short Idle (watts): 6.1
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 19.0
Category 2: TEC of Model (kWh): 2.0
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: No
ENERGY STAR Certified: Yes",,,"Date Available On Market: 07/11/2022
Date Certified: 05/25/2022 Markets: United States, Switzerland, Taiwan, Japan, Canada","ENERGY STAR Unique ID: 2396871
Additional Model Names and/or Numbers: Lenovo Slim 7 14ARH7,Lenovo Slim 7 14ARH7,; XiaoXinPro 14 ARH5R,XiaoXinPro 14 ARH5R,",2396871,,"Lenovo Slim 7 14ARH7,Lenovo Slim 7 14ARH7,; XiaoXinPro 14 ARH5R,XiaoXinPro 14 ARH5R,",https://www.energystar.gov/productfinder/product/certified-computers/details/2396871/export/pdf/download
4317,https://www.energystar.gov/productfinder/product/certified-computers/details/2365594,Office Equipment,Computers,Google - Pixelbook Go (I5) : G021A,,"Type: Notebook
Category 1: Processor Brand: Intel
Category 1: Processor Name: Core i5,Core i7
Category 1: Base Processor Speed Per Core (GHz): 1.3
Category 1: Physical CPU Cores (count): 2
Category 1: System Memory (GB): 16
Category 1: Default Low-power Mode: None
Category 1: Operating System Name: Windows 10
Sleep Mode Default Time Upon Shipment (min.): 30
Display Sleep Mode Default Time Upon Shipment (min.): 10
Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?: No","Category 1: Long Idle Power Used for Sleep Mode: No
Category 1: Off Mode (watts): 0.1
Category 1: Sleep Mode (watts): 0.4
Category 1: Long Idle (watts): 0.4
Category 1: Short Idle (watts): 0.1
Category 1: Base TEC Allowance (kWh): 8
Category 1: TEC of Model (kWh): 2.3
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 1","Ethernet Capability: No
Touch Screen: No
ENERGY STAR Certified: Yes",,,"Date Available On Market: 10/15/2019
Date Certified: 09/09/2020 Markets: United States, Switzerland, Taiwan, Japan, Canada",ENERGY STAR Unique ID: 2365594,2365594,,,https://www.energystar.gov/productfinder/product/certified-computers/details/2365594/export/pdf/download
4318,https://www.energystar.gov/productfinder/product/certified-computers/details/2398268,Office Equipment,Computers,INSYS - Edu.Pro,,"Type: Notebook
Category 1: Processor Brand: Intel
Category 1: Processor Name: Celeron
Category 1: Base Processor Speed Per Core (GHz): 1.1
Category 1: Physical CPU Cores (count): 2
Category 1: System Memory (GB): 4
Category 1: Default Low-power Mode: Sleep Mode
Category 1: Operating System Name: Windows CE
Sleep Mode Default Time Upon Shipment (min.): 30
Display Sleep Mode Default Time Upon Shipment (min.): 15
WOL (Wake on LAN) From Sleep: Shipped Enabled Under All Conditions
Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?: No","Category 1: Long Idle Power Used for Sleep Mode: No
Category 1: Off Mode (watts): 0.1
Category 1: Sleep Mode (watts): 0.1
Category 1: Long Idle (watts): 6.0
Category 1: Short Idle (watts): 6.1
Category 1: Base TEC Allowance (kWh): 8
Category 1: Functional Adder Allowances (kWh): 0.0
Category 1: TEC of Model (kWh): 2.5","Ethernet Capability: Yes
Touch Screen: No
ENERGY STAR Certified: Yes",,,"Date Available On Market: 06/23/2022
Date Certified: 07/08/2022 Markets: United States, Canada",ENERGY STAR Unique ID: 2398268,2398268,,,https://www.energystar.gov/productfinder/product/certified-computers/details/2398268/export/pdf/download
4319,https://www.energystar.gov/productfinder/product/certified-computers/details/2395031,Office Equipment,Computers,Lenovo - Lenovo Slim 7 16IAH7xxxxxx,,"Type: Notebook
Category 2: Processor Brand: Intel
Category 2: Processor Name: Core i7
Category 2: Base Processor Speed Per Core (GHz): 2.3
Category 2: Physical CPU Cores (count): 14
Category 2: System Memory (GB): 32.0
Category 2: Operating System Name: Windows 11
Sleep Mode Default Time Upon Shipment (min.): 10
Display Sleep Mode Default Time Upon Shipment (min.): 4
WOL (Wake on LAN) From Sleep: Shipped Disabled
Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?: No","Category 2: Default Low-power Mode: Off Mode with Hibernation
Category 2: Long Idle Power Used for Sleep Mode: No
Category 2: Off Mode (watts): 0.6
Category 2: Sleep Mode (watts): 1.0
Category 2: Long Idle (watts): 1.0
Category 2: Short Idle (watts): 1.0
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 2.0
Category 2: TEC of Model (kWh): 3.0
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: Yes
ENERGY STAR Certified: Yes",,,"Date Available On Market: 04/28/2022
Date Certified: 04/22/2022 Markets: United States, Switzerland, Taiwan, Japan, Canada","ENERGY STAR Unique ID: 2395031
Additional Model Names and/or Numbers: Yoga Slim 7 Pro 16IAH7xxxxxx, Yoga 16s IAH7xxxxxx (The ""x"" in the model name can be 0 to 9, A to Z, a to z, ""-"" or blank, it represents different sales customer code, all models only name difference),Yoga Slim 7 Pro 16IAH7xxxxxx, Yoga 16s IAH7xxxxxx (The ""x"" in the model number can be 0 to 9, A to Z, a to z, ""-"" or blank, it represents different sales customer code, all models only name difference),",2395031,,"Yoga Slim 7 Pro 16IAH7xxxxxx, Yoga 16s IAH7xxxxxx (The ""x"" in the model name can be 0 to 9, A to Z, a to z, ""-"" or blank, it represents different sales customer code, all models only name difference),Yoga Slim 7 Pro 16IAH7xxxxxx, Yoga 16s IAH7xxxxxx (The ""x"" in the model number can be 0 to 9, A to Z, a to z, ""-"" or blank, it represents different sales customer code, all models only name difference),",https://www.energystar.gov/productfinder/product/certified-computers/details/2395031/export/pdf/download
4320,https://www.energystar.gov/productfinder/product/certified-computers/details/3436202,Office Equipment,Computers,Lenovo - TB351FU,,"Type: Slate/Tablet
Category 2: Processor Brand: Other
Category 2: Processor Name: MediaTek Helio G99
Category 2: Base Processor Speed Per Core (GHz): 2.2
Category 2: Physical CPU Cores (count): 8
Category 2: System Memory (GB): 8.0
Category 2: Operating System Name: Android","Category 2: Default Low-power Mode: None
Category 2: Long Idle Power Used for Sleep Mode: No
Category 2: Off Mode (watts): 0.1
Category 2: Sleep Mode (watts): 0.1
Category 2: Long Idle (watts): 0.1
Category 2: Short Idle (watts): 1.4
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 11.5
Category 2: TEC of Model (kWh): 4.1
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: Yes
ENERGY STAR Certified: Yes",,,"Date Available On Market: 05/01/2024
Date Certified: 04/11/2024 Markets: United States, Canada","ENERGY STAR Unique ID: 3436202
UPC Codes: 197530284915, 197530284922, 197530284939, 197530284946, 197530284953, 197530284960, 197530284977, 197530284984, 197530284991",3436202,"197530284915, 197530284922, 197530284939, 197530284946, 197530284953, 197530284960, 197530284977, 197530284984, 197530284991",,https://www.energystar.gov/productfinder/product/certified-computers/details/3436202/export/pdf/download
4321,https://www.energystar.gov/productfinder/product/certified-computers/details/2495024,Office Equipment,Computers,Lenovo - TB301FU,,"Type: Slate/Tablet
Category 2: Processor Brand: Other
Category 2: Processor Name: MediaTek MT8768
Category 2: Base Processor Speed Per Core (GHz): 2.2
Category 2: Physical CPU Cores (count): 8
Category 2: System Memory (GB): 4.0
Category 2: Operating System Name: Android
Sleep Mode Default Time Upon Shipment (min.): 1
Display Sleep Mode Default Time Upon Shipment (min.): 1","Category 2: Default Low-power Mode: None
Category 2: Long Idle Power Used for Sleep Mode: No
Category 2: Off Mode (watts): 0.2
Category 2: Sleep Mode (watts): 0.3
Category 2: Long Idle (watts): 0.3
Category 2: Short Idle (watts): 1.2
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 6.7
Category 2: TEC of Model (kWh): 4.5
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: Yes
ENERGY STAR Certified: Yes",,,"Date Available On Market: 08/10/2023
Date Certified: 05/23/2023 Markets: United States, Canada","ENERGY STAR Unique ID: 2495024
UPC Codes: 197529814772, 197529815069, 197529815465, 197529815540, 197529815861, 197529815878, 197529816042, 197529816059, 197529816424, 197529817728, 197529817766, 197529817926, 197529818107",2495024,"197529814772, 197529815069, 197529815465, 197529815540, 197529815861, 197529815878, 197529816042, 197529816059, 197529816424, 197529817728, 197529817766, 197529817926, 197529818107",,https://www.energystar.gov/productfinder/product/certified-computers/details/2495024/export/pdf/download
4322,https://www.energystar.gov/productfinder/product/certified-computers/details/3417446,Office Equipment,Computers,Amazon - R2SP9T,,"Type: Slate/Tablet
Category 2: Processor Brand: Other
Category 2: Base Processor Speed Per Core (GHz): 2.0
Category 2: Physical CPU Cores (count): 4
Category 2: System Memory (GB): 3.0","Category 2: Off Mode (watts): 0.3
Category 2: Sleep Mode (watts): 1.3
Category 2: Long Idle (watts): 0.2
Category 2: Short Idle (watts): 0.2
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 3.3
Category 2: TEC of Model (kWh): 4.6
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: Yes
ENERGY STAR Certified: Yes",,,"Date Available On Market: 09/21/2022
Date Certified: 04/28/2022 Markets: United States, Switzerland, Taiwan, Japan, Canada",ENERGY STAR Unique ID: 3417446,3417446,,,https://www.energystar.gov/productfinder/product/certified-computers/details/3417446/export/pdf/download
4323,https://www.energystar.gov/productfinder/product/certified-computers/details/2368723,Office Equipment,Computers,Amazon - Amazon Fire HD8 : K72LL3,,"Type: Slate/Tablet
Category 2: Processor Brand: Other
Category 2: Processor Name: MediaTek MT8168
Category 2: Base Processor Speed Per Core (GHz): 2.0
Category 2: Physical CPU Cores (count): 4
Category 2: System Memory (GB): 3.0
Category 2: Operating System Name: FireOS7
Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?: No","Category 2: Default Low-power Mode: Sleep Mode
Category 2: Long Idle Power Used for Sleep Mode: No
Category 2: Off Mode (watts): 0.2
Category 2: Sleep Mode (watts): 0.2
Category 2: Long Idle (watts): 0.2
Category 2: Short Idle (watts): 1.3
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 6.4
Category 2: TEC of Model (kWh): 4.8
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: Yes
ENERGY STAR Certified: Yes",,,"Date Available On Market: 10/23/2020
Date Certified: 07/29/2020 Markets: United States, Switzerland, Taiwan, Japan, Canada","ENERGY STAR Unique ID: 2368723
Additional Model Names and/or Numbers: ,K72LL4,",2368723,,",K72LL4,",https://www.energystar.gov/productfinder/product/certified-computers/details/2368723/export/pdf/download
4324,https://www.energystar.gov/productfinder/product/certified-computers/details/2355139,Office Equipment,Computers,HP - HP ENVY x360 Convertible ENERGY STAR : 13z-ay,,"Type: Notebook
Category 2: Processor Brand: AMD
Category 2: Processor Name: Ryzen 7
Category 2: Base Processor Speed Per Core (GHz): 2.0
Category 2: Physical CPU Cores (count): 8
Category 2: System Memory (GB): 16.0
Category 2: Operating System Name: Windows 10
Sleep Mode Default Time Upon Shipment (min.): 10
Display Sleep Mode Default Time Upon Shipment (min.): 10","Category 2: Default Low-power Mode: Sleep Mode
Category 2: Long Idle Power Used for Sleep Mode: No
Category 2: Off Mode (watts): 0.4
Category 2: Sleep Mode (watts): 0.7
Category 2: Long Idle (watts): 2.4
Category 2: Short Idle (watts): 4.0
Category 2: Base TEC Allowance (kWh): 14
Category 2: Functional Adder Allowances (kWh): 14.7
Category 2: TEC of Model (kWh): 4.8
Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria: 2","Ethernet Capability: No
Touch Screen: No
ENERGY STAR Certified: Yes",,,"Date Available On Market: 03/13/2020
Date Certified: 02/20/2020 Markets: United States, Switzerland, Taiwan, Japan, Canada","ENERGY STAR Unique ID: 2355139
Additional Model Names and/or Numbers: HP ENVY x360 13 Convertible PC ENERGY STAR,13-ay,",2355139,,"HP ENVY x360 13 Convertible PC ENERGY STAR,13-ay,",https://www.energystar.gov/productfinder/product/certified-computers/details/2355139/export/pdf/download
